@relation 'DATA_SET_2012-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-10,31-32,53-92'

@attribute #FORMULA_ON_P_1 numeric
@attribute #FORMULA_ON_P_2 numeric
@attribute #FORMULA_ON_P_3 numeric
@attribute #FORMULA_ON_P_4 numeric
@attribute #FORMULA_ON_P_5 numeric
@attribute #FORMULA_ON_P_6 numeric
@attribute #FORMULA_ON_P_7 numeric
@attribute #FORMULA_ON_P_8 numeric
@attribute #FORMULA_ON_P_9 numeric
@attribute #FORMULA_ON_P_10 numeric
@attribute #TABLE_ON_P_1 numeric
@attribute #TABLE_ON_P_2 numeric
@attribute #TABLE_ON_P_3 numeric
@attribute #TABLE_ON_P_4 numeric
@attribute #TABLE_ON_P_5 numeric
@attribute #TABLE_ON_P_6 numeric
@attribute #TABLE_ON_P_7 numeric
@attribute #TABLE_ON_P_8 numeric
@attribute #TABLE_ON_P_9 numeric
@attribute #TABLE_ON_P_10 numeric
@attribute LDA_TOPIC_0 numeric
@attribute LDA_TOPIC_1 numeric
@attribute LDA_TOPIC_2 numeric
@attribute LDA_TOPIC_3 numeric
@attribute LDA_TOPIC_4 numeric
@attribute LDA_TOPIC_5 numeric
@attribute LDA_TOPIC_6 numeric
@attribute LDA_TOPIC_7 numeric
@attribute LDA_TOPIC_8 numeric
@attribute LDA_TOPIC_9 numeric
@attribute LDA_TOPIC_10 numeric
@attribute LDA_TOPIC_11 numeric
@attribute LDA_TOPIC_12 numeric
@attribute LDA_TOPIC_13 numeric
@attribute LDA_TOPIC_14 numeric
@attribute LDA_TOPIC_15 numeric
@attribute LDA_TOPIC_16 numeric
@attribute LDA_TOPIC_17 numeric
@attribute LDA_TOPIC_18 numeric
@attribute LDA_TOPIC_19 numeric
@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0.666667,0.071429,0.037037,0,0.058824,0.25,0.083333,0,0,0,0.5,0,0,0.333333,0.5,0.5,0.25,0,0,0.133734,0.000017,0.000017,0.000053,0.000012,0,0.000025,0.000046,0.000048,0.000006,0.170459,0.000103,0.000023,0.811688,0.000002,0.000054,0.000227,0.000021,0.031463,0.409775,0,0,0,0.450511,0.114873,0.114365,0.091887,0.328178,0.480798,0.385318,0.557193,0.530756,0.8053,0.247495,0.403054,0.485669,0.385799,0.276524,0.941501,0.238173,0.317563,0,0.149745,0.413647,0,0,0,0,0,0.571136,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.285714,0.111111,0,0.058824,0.416667,0.333333,0,0,0,0,0,0,0.333333,0,0,0,0,0,0.000079,0.00002,0.000011,0.000026,0.000076,0.000024,0.000045,0.000015,0.000027,0,0.750978,0.000031,0.000025,0.309501,0.000019,0.00001,0.000014,0.528639,0.000013,0.000476,0,0,0,0.328986,0.274032,0.344013,0.218207,0.288742,0.34965,0.479856,0.429982,0.498503,0.443521,0.358108,0.482692,0.37635,0.549598,0.316556,0.331626,0.145406,0.581623,0.188774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.222222,0,0.074074,0,0.235294,0.333333,0,0,0,0,0,0.333333,0,0,0.75,1,0.25,0,0,1,0.000042,0.000008,0.000032,0.000005,0.000013,0.000019,0.000085,0.00004,0.000006,0.354873,0.019546,0.000028,0.081927,0.000014,0.000019,0.00012,0.000018,0.000116,0.000106,0,0,0,0.240751,0.223126,0.154432,0.278932,0.37548,1,0.511526,0.557495,0.567238,0.503365,0.285661,0.24813,0.51256,0.196039,0.553272,0.082809,0.272287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0.083333,0.166667,0,0,0,0,0,0,0,0,1,0.5,0,0,0.000055,0.000019,0.000017,0.000056,0.000775,0.000044,0.000015,0.71168,0.000013,0.000018,0.847999,0.000017,0.00788,0.066297,0.000011,0.000014,0.008879,0.000011,0.000018,0.000032,0,0,0,0.137606,0.124974,0.116068,0.227136,0.276602,0.462119,0.064921,0.403844,0.910595,0.594521,0.734009,0.613486,0.897641,0.484688,0.488546,0.307082,0.561018,0.29921,0.582677,0.42322,0.876968,0,0,0,0,0,0,0.437007,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.071429,0.037037,0,0.352941,0.166667,0,0,0,0,0,0,0.333333,0,0,0.5,0,0,0,0.000094,0.000013,0.00002,0.000024,0.000003,0.000027,0.000034,0.000109,0.000176,0.000046,0.395489,0.00014,0.000042,0.177605,0.000011,0.000124,0.996043,0.00003,0.017561,0.003891,0,0,0,0.092669,0.062494,0.403451,0.219,0.560661,0.748798,0.700534,0.624769,0.523368,0.857437,0.336848,0.341603,0.274406,0.275507,0.25389,0.066507,0.072902,0.194368,0,0.13749,0.379789,0,0.231075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.285714,0.074074,0.066667,0,0.25,0.333333,0,0,0,0,0,0.333333,0.333333,0.25,0.75,0,0,0,0.060661,0.000017,0.000009,0.033226,0.570231,0.000016,0.000024,0.000029,0.000078,0.000055,0.324313,0.004195,0.000045,0.646923,0.000016,0.000331,0.000024,0.000375,0.000007,0.000906,0,0,0,0.358126,0.377076,0.069809,0.292947,0.606449,0.513617,0.594649,0.348959,0.510303,0.458821,0.336978,0.292908,0.31373,0.179988,0.290274,0.152046,0.083333,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.148148,0.066667,0.058824,0.166667,0,0,0,0,0.5,0,0,0.333333,0.25,0.5,0.25,0,0,0.796574,0.000023,0.000639,0.000717,0.000097,0.000064,0.000045,0.000045,0.000242,0.000028,0.466827,0.000098,0.000013,0.250403,0.000019,0.000085,0.00023,0.000022,0.00042,0.000198,0,0,0,0.261898,0.402909,0.070101,0.038499,0.293221,0.336081,0.477616,0.639156,0.605022,0.82845,0.331389,0.326165,0.491276,0.112739,1,0.476184,0.521973,0.278386,0.135531,0.196883,0.271978,0,0.330894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.296296,0.666667,0.176471,0.5,0.083333,0,0,0,0,0.666667,0.333333,0,0.25,0.75,0.25,0,0,0.000072,0.00006,0.000011,0.000023,0.000026,0.000024,0.000233,0.000046,0.113193,0.000059,0.319803,0.000029,0.000036,0.33025,0.000038,0.000082,0.000089,0.000033,0.000017,0.768273,0.104603,0,0,0.626665,0.264305,0.241475,0.334032,0.353087,0.462267,0.329546,0.307655,0.23217,0.452632,0.454485,0.2755,0.33197,0.038087,0.061425,0.193074,0.141074,0,0,0,0,0,0.223577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.285714,0.148148,0.066667,0,0.166667,0.416667,0,0,0,0.5,0,0,0.333333,0,0.75,0.5,0,0,0.007798,0.01573,0.025965,0.000024,0.000013,0.000011,0.000006,0.032723,0.019967,0.000044,0.398523,0.000114,0.000013,0.36334,0.629642,0.000014,0.007432,0.097272,0.000011,0.000114,0,0,0,0.300984,0.32957,0.134828,0.289609,0.311079,0.571996,0.413345,0.392924,0.610235,0.537012,0.40946,0.483928,0.349875,0.267628,0.215819,0.376813,0.247834,0.330445,0,0.155818,0,0,0,0,0.321789,0.360931,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.037037,0.2,0.058824,0.333333,0.25,0,0,0,0,0,0,0.666667,0.25,0.5,0.5,0,0,0.000101,0.00005,0.000005,0.000008,0.000002,0.000004,0.000009,0.00004,0.836043,0.000016,0.13797,0.000009,0.000019,0.392215,0.000013,0.000018,0.000063,0.007466,0.000017,0.216812,0.030507,0,0,0.248076,0.290563,0.222874,0.271867,0.388994,0.464935,0.449493,0.478549,0.526795,0.542627,0.407107,0.432882,0.394775,0.361386,0.39155,0.307819,0.247987,0.218258,0.146735,0.144356,0.154436,0.052354,0.064301,0.069652,0.056475,0.04607,0.034009,0.023009,0.022449,0.008914,0.014021,0.009796,0,0,0.005291,0,0.009856,true
0,0.111111,0.142857,0.148148,0.133333,0.176471,0.083333,0.166667,0,0,0,1,0.333333,0.666667,0.333333,0.75,0.25,0.5,0,0,0.000051,0.068367,0.000022,0.000059,0.000003,0.000023,0.000058,0.000029,0.855094,0.000018,0.245543,0,0.000019,0.391283,0.000005,0.000077,0.00003,0.000037,0.000027,0.059797,0,0,0,0.08625,0.075996,0.106995,0.286599,0.674706,0.812762,0.733434,0.854952,0.523732,0.580208,0.306096,0.450759,0.501375,0.383522,0.077309,0.162004,0.177582,0.236776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.142857,0.074074,0.066667,0.117647,0,0,0,0,0,1,0,0.666667,0,0.25,0,0.25,0,0,0.072308,0.009992,0.000029,0.000082,0.61086,0.000047,0.000121,0.000057,0.000188,0.00019,0.672559,0.044942,0.000702,0.123624,0.008686,0.000062,0.077033,0.000042,0.000212,0.035513,0,0,0,0.108936,0.32957,0.108355,0.289609,0.347189,0.421716,0.537261,0.636218,0.557494,0.454474,0.434658,0.451672,0.544252,0.40145,0.575485,0.753627,0.247834,0.440568,0.428978,0.311583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.066667,1,0.166667,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.019017,0.000093,0.001488,0.000109,0.712389,0.005164,0.000367,0.050749,0.000373,0.000152,0.364615,0.048922,0.114064,0.142566,0.000065,0.064804,0.014347,0.002433,0.016381,0.039789,0,0,0,0.263422,1,0.161958,0.099861,0.203749,0.229693,0.191744,0.175029,0.453696,0.455917,0.461247,0.420629,0.194941,0.581561,0.072147,0.302324,0.579942,0.110465,0.215118,0,0,0,0.525203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.555556,0.357143,0.111111,0,0.352941,0.416667,0,1,0,0,0,0,0.333333,0.333333,0.25,0,0.25,0,0,0.071431,0.007593,0.016027,0.000065,0.721469,0.000051,0.000027,0.000018,0.011515,0.000873,0.099369,0.000075,0.136897,0.426678,0.000022,0.026803,0.008307,0.000047,0.000063,0.052748,0,0,0,0.471588,0.64348,0.478247,0.241994,0.160887,0.129889,0.202013,0.28866,0.431725,0.43905,0.363228,0.220159,0.176862,0.135284,0.490904,0.171416,0.062642,0.250532,0,0,0.163202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.222222,0.071429,0.111111,0.266667,0.470588,0.666667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.003461,0.000127,0.028674,0.000181,0.914655,0.000125,0.000264,0.000249,0.000055,0.000113,0.365525,0.00014,0.154123,0.11231,0.000024,0.000227,0.006359,0.000119,0.000071,0.028845,0,0,0,0.688068,0.993715,0.232548,0.225358,0.040862,0.135429,0.153705,0.316023,0.136451,0.256537,0.11728,0.174302,0.150025,0.103275,0.277616,0.116323,0.063754,0.170011,0.082769,0.120236,0,0.124154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01762,0.000128,0.051235,0.519589,0.092485,0.059831,0.003943,0.000054,0.000058,0.009246,0.697226,0.003643,0.045657,0.002415,0.000036,0.000067,0.000568,0.000016,0.000054,0.000538,0,0,0,0.130959,0.235827,0.322966,0.194106,0.236457,0.149124,0.45312,0.215167,0.422135,0.686438,0.647081,0.673211,0.648959,0.434366,0.400293,0.943529,0.919346,0.459682,0.298405,0.650202,0,0.223776,0,0,0,0,0,0.447552,0,0,0.895006,0,0,0,0,0,0,false
0,0.111111,0.071429,0,0.066667,0,0,0.166667,0,0,0,0,0.333333,0.333333,0.333333,0,0.25,0,0,0,0.010825,0.000025,0.000061,0.000305,0.10379,0.000607,0.000073,0.000106,0.000461,0.000018,0.719726,0.665585,0.000052,0.112437,0.000006,0.026238,0.000109,0.000051,0.005233,0.082837,0,0,0,0.330571,0.412639,0.232265,0.173991,0.263434,0.209221,0.327981,0.58621,0.349215,0.3108,0.383567,0.618361,0.248374,0.712443,0.612786,0.240731,0.351858,0.234572,0.342583,0.331793,0.458346,0.342602,0,0,0,0,0,0.342546,0,0,0,0,0,0,0,0,0,false
0,0.111111,0,0.037037,0.066667,0.058824,0.083333,0,0,0,0,0.5,0.333333,0,0.666667,0.25,0,0,0,0,0.037729,0.000051,0.000054,0.000124,0.46411,0.000019,0.000027,0.000051,0.048148,0.000032,0.801384,0.000427,0.002425,0.224786,0.000022,0.000209,0.000076,0.046059,0.000068,0.051125,0,0,0,0.007816,0.12303,0.235032,0.239403,0.470958,0.408977,0.613579,0.632693,0.594587,0.93503,0.631027,0.312063,0.313354,0.359546,0.811804,0.728953,0.266359,0.177573,0.172901,0.251169,0,0,0,0.549054,0,0,0,0,0,0,0,0,0,0,0,0,1,false
0,0.111111,0.071429,0.148148,0.6,0.235294,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000063,0.000025,0.000048,0.015835,1,0.000024,0.000028,0.000169,0.000022,0.000016,0.604094,0.00009,0.000136,0.023986,0.000025,0.000096,0.000165,0.000078,0.000009,0.008043,0,0,0,0.626749,0.241726,0.189156,0.336724,0.204633,0.447876,0.30735,0.355842,0.523823,0.361182,0.292606,0.181281,0.436864,0.30076,0.080833,0.33875,0.2785,0.247568,0.120509,0,0,0.180764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.444444,0.571429,0.037037,0.066667,0.235294,0.083333,0.083333,0,0,0,0,0,0,0.333333,0.25,0.25,0.25,0,0,0.000076,0.000003,0.000002,0.000009,0.000003,0.000011,0,0.000003,0.00001,0.000014,0.224391,0.000009,0.000014,0.463899,0.000008,0.54351,0.000044,0.000003,0.000007,0.257836,0.253835,0,0,0.10596,0.400044,0.265404,0.318492,0.346049,0.421138,0.310864,0.388761,0.664168,0.557827,0.294388,0.401095,0.362482,0.369702,0.670762,0.702694,0.684679,0.228226,0.111111,0.161408,0,0,0.271274,0,0,0,0,0,0,0.684679,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0.166667,0.111111,0,0,0,0,0,0,0,0,0.5,0.333333,0,0.000055,0.000012,0.367032,0.000026,0.000033,0.000009,0.000027,0.000031,0.000045,0.014298,0.566684,0.222538,0.000013,0.304166,0.000019,0.108501,0.000205,0.000019,0.00002,0.056851,0,0,0,0.185547,0.3037,0.183124,0.181995,0,0.020783,0.426409,0.300546,0.486585,0.301299,0.803379,0.752059,0.604136,0.62388,0.335393,0.936925,0.513509,0.171189,1,0.726364,0.668919,1,0,0,1,0.560881,0.923534,1,0,0,1,0,0,0,0,0,0,false
0,0,0,0,0,0.117647,0.166667,0.333333,0.111111,0,0,0,0,0,0,0.25,0.5,0.25,0.333333,0,0.000045,0.011949,0.000003,0.000036,0.000012,0.000024,0.000025,0.000026,0.000028,0.000038,0.703683,0.000107,0.000019,0.195399,0.000049,0.042335,0.009003,0.000027,0.000032,0.623671,0,0,0,0.328096,0.381217,0.101519,0.091745,0.330975,0.259156,0.11652,0.195577,0.350698,0.552483,0.410043,0.878712,0.529419,0.455588,0.571464,0.513156,0.843736,1,0.60854,0.530395,0.244208,0,0,0,0.365079,0.409487,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0.176471,0.5,0,0,1,0,0,0.666667,0,0,0.25,0.5,0,0,0,0.000393,0.000028,0.000065,0.000073,0.000015,0.000014,0.057115,0.000023,0.000035,0.000044,0.561138,0.000088,0.000042,0.027781,0.000013,0.000066,0.000065,0.000052,0.000024,0.876897,0,0,0,0.143503,0.233841,0.25065,0.403061,0.559334,0.437818,0.654979,0.660542,0.432234,0.337548,0.390564,0.524253,0.242969,0.390293,0.449607,0.188394,0.103255,0.137673,0.268102,0,0,0,0,0.425684,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107,0.00002,0.04109,0.012333,0.000023,0.000019,0.003289,1,0.000005,0.000063,0.498139,0.0003,0.000121,0.008042,0.000084,0.000037,0.000081,0.000026,0.000011,0.000078,0,0,0,0.081601,0.174876,0,0.167395,0.091478,0.440692,0.569538,0.472704,0.845126,0.444878,0.870577,0.880081,0.748568,0.501031,0.346288,0.362774,0.795343,0.353473,0.172087,1,0.345337,0.258131,0,0,0,0,0.953465,0,0,0,0,0,0,0,0,0,0,false
0,0,0.071429,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000066,0.023472,0.000104,0.000042,0.000015,0.000053,0.000015,0.669185,0.006134,0.000022,0.51053,0.000066,0.000042,0.331179,0.000017,0.000055,0.000043,0.000018,0.00007,0.064789,0,0,0,0.24641,0.906638,0.041866,0.244721,0.165752,0.248728,0.114733,0.172914,0.371451,0.480471,0.383106,0.321691,0.620204,0.578191,0.358648,0.601139,0.576579,0.439314,0.10693,0.155335,0.429165,0,0.261066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.185185,0,0.058824,0.166667,0,0,0,0,0,0.333333,0,0,0,0.5,0,0,0,0.00008,0.000015,0.000034,0.181791,0.020872,0.000014,0.000094,0.000082,0.000012,0.000006,0.518655,0.000134,0.000042,0.018755,0.000029,0.080279,0.000141,0.000027,0.00017,0.663998,0,0,0,0.687787,0.535027,0.016869,0.102103,0.152833,0.169152,0.298175,0.278076,0.540818,0.322171,0.441325,0.294633,0.433913,0.497876,0.291986,0.229421,0.167636,0.447066,0.108817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.357143,0.074074,0.066667,0,0.25,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0.00049,0.000071,0.000065,0.693673,0.001406,0.000016,0.000103,0.044627,0.000041,0.011352,0.505215,0.00009,0.000017,0.025309,0.000029,0.000087,0.000044,0.000115,0.015462,0.123428,0,0,0,0.283049,0.248037,0.196732,0.235454,0.28602,0.468326,0.214804,0.638803,0.805868,0.64496,0.410808,0.67714,0.050992,0.40959,0.660561,0,0.108356,0.144475,0,0.204354,0.282299,0.211011,0,0,0,0,0,0,0.859209,0,0,0,0,0,0,0,0,false
0,0,0.285714,0,0.133333,0.117647,0.333333,0,0,0,0,0,0.333333,0,0.333333,0.75,0.75,0,0,0,0.000031,0.000022,0.600778,0.21917,0.000002,0.0002,0.008897,0.00002,0.000033,0.00001,0.675979,0.000166,0.00003,0.057026,0.000021,0.000059,0.000035,0.000015,0.000008,0.000162,0,0,0,0.07784,0.307448,0.171328,0.466029,0.54672,0.419664,0.511927,0.395342,0.507374,0.622275,0.556363,0.368283,0.246536,0.452618,0.547465,0.286751,0.104765,0.139687,0.544123,0.197581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.333333,0,0.071429,0.037037,0.066667,0,0.416667,0.25,0,0,0,0,0,0,0,0,1,0.25,0,0,0.000052,0.000019,0.000051,0.929507,0.001186,0.005879,0.000104,0.008025,0.000005,0.000008,0.272396,0.000033,0.000063,0,0.120584,0.000011,0.000116,0.000029,0.000012,0.000048,0,0,0,0.129083,0.327392,0.766566,0.852413,1,0.798311,0.386737,0.174878,0.030478,0.030183,0.002816,0,0.016698,0,0.030899,0.03237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.222222,0.214286,0,0.066667,0,0.083333,0.083333,0,0,0,0,0.333333,0,0.333333,0,0,0.25,0,0,0.000129,0.000071,0.000006,0.067699,0.00886,0.000026,0.700564,0.000045,0.000033,0.000453,0.780916,0.031352,0.000092,0.000533,0.000022,0.000037,0.000052,0.000049,0.000019,0.000077,0,0,0,0.597536,0.485865,0.267815,0.181036,0.297338,0.184861,0.355418,0.339768,0.468444,0.337149,0.347574,0.10427,0.157053,0.25227,0.348745,0.304456,0.133493,0.177991,0.259962,0,0.173894,0,0.211563,0,0.259962,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.111111,0,0.111111,0.2,0.176471,0.333333,0.166667,0,0,0,0,0,0,0,0.75,1,0,0,0,0.000072,0.000128,0.000037,0.142119,0.000018,0.000694,0.000048,0.000162,0.000038,0.018795,0.331264,0.000131,0.000013,0.003874,0.091356,0.000044,0.000086,0.000012,0.024908,0.836714,0,0,0,0.424127,0.492017,0.587411,0.657918,0.45181,0.58098,0.296072,0.255833,0.131301,0.139706,0.030735,0.063477,0.050992,0.087763,0.094359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.666667,0,0,0,0.266667,0,0.333333,0.083333,0.333333,0,0,0,0,0,0,0,0,0,0,0,0.000083,0.000016,0.000081,1,0.004905,0.00002,0.000131,0.000316,0.000053,0.000024,0.316072,0.000889,0.000107,0.002066,0.000021,0.000022,0.000036,0.004871,0.000046,0.000022,0,0,0,0.26388,0.396379,0.111173,0.252857,0.310307,0.38792,0.276775,0.380502,0.142856,0.605494,0.388026,0.521003,0.513647,0.589363,0.950488,0.442541,0.485095,0.323415,0.472342,0,0.315934,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,false
0,0,0,0.037037,0,0.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037353,0.000022,0.00002,0.551653,0.000117,0.000023,0.000444,0.437819,0.000055,0.000034,0.402361,0.000085,0.000064,0.00158,0.000025,0.000018,0.00007,0.000947,0.000058,0.000132,0,0,0,0.309239,0.196066,0.157569,0.10924,0.682916,0.47317,0.22196,0.363665,0.312723,0.419203,0.517232,0.490328,0.47266,0.474547,0.546646,0.572669,0.502194,0.334815,0,0.710347,0.654217,0,0,0.517566,0,0.548431,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000077,0.000051,0.000098,0.720027,0.02385,0.000151,0.000672,0.023583,0.000025,0.000018,0.483029,0.064017,0.00005,0.125131,0.00003,0.000054,0.000101,0.000033,0.00002,0.005563,0,0,0,0.035039,0.191152,0.102675,0.133916,0.212762,0.720187,0.560039,0.862464,0.6822,0.574096,0.614582,0.720994,0.380091,0.560725,0.502395,0.526312,0.230763,0.307684,0.149813,0.21763,0.300639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0.000072,0.000064,0.016459,0.720616,0.000002,0.013505,0.000048,0.030959,0.000033,0.000053,0.366282,0.013136,0.000017,0.005033,0.000027,0.000073,0.000054,0.058332,0.050981,0.092685,0,0,0,0.203317,0.105124,0.12801,0.313805,0.311422,0.131571,0.249414,0.545862,0.705254,0.575121,0.578319,0.679723,0.46071,0.646102,0.757799,0.396937,0.761457,0.145045,0.847338,0.615426,0.283413,0,0,0.448478,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0.074074,0.066667,0,0.25,0.083333,0,0,0,0.5,0,0.666667,0.333333,0,0.5,0.25,0,0,0.000041,0.000051,0.000032,0.000186,0.000045,0.869575,0.000171,0.000103,0.000043,0.000049,0.562778,0.035789,0.000036,0.052198,0.000027,0.000041,0.000036,0.000026,0.000015,0.000129,0,0,0,0.11064,0.571304,0.097076,0.389142,0.451891,0.342199,0.477394,0.51834,0.76884,0.794783,0.317821,0.235152,0.283352,0.216752,0.349564,0.091545,0,0,0,0,0.261435,0.195416,0,0,0.390831,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0.058824,0,0,0,0,0,0,0.666667,0,0,0.75,0,0,0,0,0.000025,0.000238,0.000226,0.186853,0.000096,0.000021,0.002755,0.499891,0.000373,0.00004,0.917994,0.000103,0.000539,0.001472,0.000014,0.000548,0.00017,0.000012,0.000017,0.00008,0,0,0,0.133753,0.251514,0.129485,0.180945,0.099283,0.475806,0.451,0.64838,0.536706,0.762389,0.415762,0.599328,0.670592,0.710258,0.286352,1,0.10961,0.730772,0.142302,0.206719,0,0.426906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0.333333,0.214286,0.148148,0.333333,0.352941,0.333333,0,0,0,0,0,0,0,0.666667,0.5,0.5,0,0,0,0.000125,0.000025,0.000058,0.119768,0.00003,0.450092,0.000058,0.000022,0.000037,0.02987,0.582887,0.000248,0.000096,0.002188,0.000048,0.040185,0.005068,0.020059,0.000063,0.255032,0.448037,0,0,0.673025,0.173389,0.194463,0.212384,0.431977,0.317868,0.208254,0.520849,0.257635,0.361732,0.411155,0.353969,0.284344,0.271891,0.263098,0.18374,0.302126,0.134291,0.261479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0.142857,0.111111,0.533333,0.058824,0.083333,1,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0.000144,0.016228,0.026635,0.652187,0.000099,0.018121,0.000052,0.000037,0.000035,0.000034,0.476387,0.00331,0.00208,0.017136,0.000024,0.000066,0.000127,0.000014,0.000083,0.20543,0,0,0,1,0.570119,0.129955,0.033009,0.179493,0.052061,0,0.146273,0.074931,0.277058,0.310989,0.397511,0.449055,0.343495,0.110788,0.464276,0.254474,0,0.082584,0,0,0.123876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.333333,0.444444,0.428571,0.037037,0.466667,0.235294,0.333333,0.083333,0,0,0,0,0.333333,0,0.333333,0.5,0.25,0,0,0,0.000097,0.000013,0.000095,0.061147,0.000094,0.010131,1,0.000032,0.000018,0.075367,0.264282,0.000125,0.000133,0.00017,0.015693,0.055645,0.000076,0.000044,0.000038,0.000786,0,0,0,0.231955,0.494629,1,0.757117,0.750519,0.7033,0.111493,0,0,0.010678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.001169,0.000034,1,0.058251,0.000073,0.000046,0.000066,0.000035,0.00003,0.000032,0.447454,0.000088,0.000091,0.000372,0.000008,0.000016,0.034578,0.000044,0.000008,0.000007,0,0,0,0.174527,0.126389,0.053374,0.112497,0.201955,0.498863,0.35234,0.639156,0.538371,0.758915,1,0.815413,0.39302,0.507325,0.454545,0.666658,0.313184,0.417579,0.135531,0.196883,0,0,0.330894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
