@relation DATA_SET_2011-weka.filters.unsupervised.attribute.Remove-R1-92-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0.04285,0,0,0.103737,0.218408,0.326222,0.080472,0.26068,0.74613,0.313845,0.508804,0.529052,0.495986,0.395885,0.555596,0.179949,0.323904,0.35475,0.208032,0.467677,0.07488,0.208577,0.380471,0,0.33245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.254759,0.647678,0.310745,0.203271,0.330809,0.395773,0.190609,0.253822,0.362217,0.322065,0.216944,0.212636,0.130165,0.159089,0.047518,0.209003,0.083525,0.120344,0.08382,0.152884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.089798,0.202327,0.324587,0.358245,0.471788,0.5728,0.397238,0.395925,0.673791,0.4163,0.406077,0.426445,0.193368,0.174034,0.127074,0.167651,0.167516,0.160915,0.224156,0,0,0.357281,0,0.2274,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.367245,0.288577,0.271735,0.258548,0.228572,0.27656,0.152452,0.409207,0.359076,0.258229,0.179872,0.308534,0.284795,0.089936,0.221627,0.173275,0.216434,0.124742,0.347493,0.158471,0.12953,0.138451,0.115077,0,0,0,0,0,0.404649,0,0,0,0,0,0,0,0,true
0,0,0,0.09838,0.179209,0.2375,0.237865,0.681333,1,0.362999,0.526399,0.608156,0.456946,0.279258,0.328459,0.167552,0.055853,0.183504,0.107607,0,0.232387,0.215798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.133094,0.177791,0.434036,0.188786,0.521033,0.599852,0.238168,0.522229,0.422341,0.321866,0.332451,0.488782,0.277046,0.184695,0.151719,0.266903,0.480028,0.153692,0.642283,0.097643,0.159659,0,0,0.217273,0,0,0.575322,0,0,0,0,0,0,0,0,0,0,true
0.113383,0,0,0.134208,0.318879,0.690613,0.827456,0.71161,0.765116,0.23642,0.287858,0.228149,0.080888,0.066668,0.070014,0.028574,0.019047,0,0.027534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.081182,0.146892,0.235653,0.311415,0.594664,0.735704,0.291844,0.760449,0.636953,0.419912,0.409472,0.688018,0.097496,0.058499,0.160171,0.281772,0,0.324509,0,0.103082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.096333,0,0,0.181424,0.203215,0.244508,0.245566,0.323929,0.296155,0.282836,0.414237,0.572773,0.436289,0.384391,0.475918,0.263004,0.303471,0.26589,0.350819,0.175278,0.252541,0.234502,0.427757,0,0.186886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.093971,0.271916,0.168862,0.200834,0.399481,0.499837,0.421151,0.65389,0.730272,0.388659,0.398202,0.462199,0.31437,0.188622,0.344308,0,0.060522,0.0872,0.242941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.120885,0.497857,0.476143,0.27767,0.38371,0.436623,0.194065,0.512988,0.398552,0.448911,0.22876,0.336332,0.091504,0.205884,0.187909,0,0.264241,0.28554,0.39776,0,0,0.21133,0.175652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.068628,0.076872,0.219241,0.16949,0.388999,0.629102,0.389001,0.616837,1,0.689021,0.510203,0.480075,0.22449,0.204085,0.134112,0.117965,0.294663,0,0,0,0,0.188502,0,0.480076,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.082862,0.252662,0.52115,0.477493,0.624669,0.668672,0.276872,0.57459,0.594756,0.363785,0.201229,0.274726,0.08624,0.08624,0.09446,0.041533,0.08302,0.119616,0,0,0.124206,0,0.110347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.285094,0.282243,0.289788,0.180943,0.339354,0.364254,0.210973,0.565465,0.352475,0.312977,0.350672,0.376768,0.242774,0.134876,0.1551,0.155917,0.077906,0.112247,0.156362,0.142598,0.116583,0.124612,0.103574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
