@relation 'DATA_SET_2012-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-10,31-32,53-92-weka.filters.unsupervised.attribute.Remove-R1-40'

@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0.090403,0.128556,0.156359,0.395788,0.610181,0.869126,0.827784,0.542194,0.666551,0.731162,0.347695,0.201149,0.161586,0.37081,0.149505,0.078311,0.085841,0,0,0.161892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.197634,0.37449,0.281364,0.16343,0.314717,0.660141,0.405351,0.781576,0.467689,0.485245,0.353362,0.392503,0.4054,0.232572,0.250068,0.32744,0.358926,0.382885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.21572,0.231029,0.311618,0.272215,0.414337,0.378632,0.397391,0.585144,0.370377,0.381835,0.487201,0.419293,0.643031,0.421609,0.509965,0.35617,0.390418,0.130149,0,0.368127,0.254307,0,0.309395,0,0.380175,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.292741,0.077709,0.142413,0.224651,0.205761,0.489257,0.585278,0.421059,0.693199,0.585438,0.796035,0.618361,0.325988,0.427472,0.430869,0.36111,0.098951,0.131935,0.128464,0.373233,0.257796,0.192696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.659838,0.138169,0.216263,0.229322,0.412804,0.368663,0.236931,0.376876,0.602766,0.400733,0.256804,0.447097,0.311906,0.195208,0.262353,0.109927,0.241023,0.160663,0.156436,0,0,0.117327,0,0.248384,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.112638,0.160091,0.112963,0.299806,0.54563,0.525993,0.559825,0.483507,0.684174,0.806724,0.446801,0.430635,0.558831,0.320596,0.517038,0.464276,0.084815,0.226174,0.110112,0,0.220968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.20532,0.457782,0.328724,0.250953,0.281455,0.611414,0.340353,0.574064,0.558941,0.601915,0.184886,0.376809,0.244484,0.280524,0.452411,0.270839,0.074213,0.296892,0.096348,0.139962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.31578,0.187774,0.205564,0.34331,0.502495,0.58492,0.618974,0.572075,0.45305,0.448997,0.365575,0.328169,0.296576,0.151242,0.304892,0.063881,0.280096,0.093365,0.181818,0.132061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.124652,0.062079,0.159725,0.341451,0.412119,0.477458,0.68823,0.604742,0.873466,0.539784,0.512782,0.272305,0.287107,0.611785,0.683072,0.238521,0.522942,0.232406,0,0,0.227057,0.169719,0.276242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.254872,0.25023,0.31581,0.355819,0.811581,0.515595,0.680313,0.596626,0.310895,0.391849,0.330703,0.149203,0.071914,0.123773,0.199613,0.069705,0,0.509386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
